n, n * root(n), n * n, n * log(n) 
123000,0.00314550351843986,-6.616219164956744E-5,0.09412768035712424
123250,0.002866463075612439,-6.23483553328271E-5,0.08584978399668831
123500,0.0028683624636645566,-6.458225827659121E-5,0.08597888952937661
123750,0.0028741466537819775,-6.705946605988255E-5,0.08622455196647784
124000,0.0030681389892773902,-7.426813495584389E-5,0.09212140447061169
124250,0.0032684869570749377,-8.218478050116382E-5,0.09821889790254411
124500,0.002860507087991043,-7.481457773109122E-5,0.0860306871500403
124750,0.0028503239958503172,-7.765379395414655E-5,0.08579578297668354
125000,0.002847886703364444,-8.094571639539291E-5,0.08579363316651419
125250,0.0028364315911510213,-8.425211878230789E-5,0.08551939034842754
125500,0.0028414558170650056,-8.836618969153397E-5,0.08574176425461409
125750,0.0030325715577475382,-9.893864405480182E-5,0.09158431230628486
126000,0.002831266753340531,-9.711863855200983E-5,0.08557534211520852
126250,0.0028451534141442267,-1.0286050328852033E-4,0.08606581201619264
126500,0.002818275630128443,-1.0767487632912066E-4,0.08532275684142106
126750,0.002853819287129532,-1.1556961997007998E-4,0.08646963464122259
127000,0.0032610041486131986,-1.4044564465980191E-4,0.09888799213902422
127250,0.002823136805566868,-1.29797561463688E-4,0.08567981062058286
127500,0.0030573330964056263,-1.507006376775301E-4,0.09286306516505116
127750,0.00280833090346906,-1.4913817534361015E-4,0.08536926415662097
128000,0.002813427717002665,-1.6188590108798584E-4,0.0855936102174554
128250,0.002836558137608426,-1.7802515725587442E-4,0.08636721604174324
128500,0.0028710515423417686,-1.980919709461195E-4,0.08748814260390979
128750,0.00282870898043118,-2.166062526169526E-4,0.08626741444803712
129000,0.002817468329291164,-2.4224803324437272E-4,0.0859938104225611
129250,0.002916255142488815,-2.8570122364120004E-4,0.08908049883448992
129500,0.002788077141620398,-3.171970578409238E-4,0.08523347955786628
129750,0.0028410024911064693,-3.850853424871543E-4,0.08692099654184697
130000,0.0027828882152161113,-4.660748930471745E-4,0.08521103416047564
130250,0.0027944512769685083,-6.115265947683453E-4,0.08563335380464109
130500,0.002779212968183145,-8.756898446926431E-4,0.08523420674456868
130750,0.0027716688318976646,-0.0015543251588450567,0.08507039875935091
131000,0.002887330540877447,-0.0072552156998416046,0.08869068757395272
131250,0.003128318232921433,0.0031857022105690673,0.09616924012640633
131500,0.003149787850098403,0.001336527045683669,0.09690577535526942
131750,0.002792680216333755,7.49472555973985E-4,0.0859868469470312
132000,0.002763669269504694,5.429056526808971E-4,0.08516059859811663
132250,0.0028810072661654023,4.4668918655874583E-4,0.08884606024881979
132500,0.00277043298940737,3.5501278046009654E-4,0.08550313181223029
132750,0.0028560621714883686,3.120444673711767E-4,0.08821490081246838
133000,0.002758948311386078,2.628401106249283E-4,0.08528195537237938
133250,0.0027448143107713496,2.3191167291579254E-4,0.08491124736208609
133500,0.002742028043582638,2.082098292300186E-4,0.08489110483372588
133750,0.0027594894483675227,1.9032892295335732E-4,0.08549809774884466
134000,0.00274178121155222,1.7328264414642183E-4,0.08501534312395015
134250,0.002913026538013529,1.6993730533793747E-4,0.09039515247182571
134500,0.002847536093202167,1.5428708242903045E-4,0.08843119788581838
134750,0.0027567274565497794,1.3947113861623249E-4,0.08567715950312824
135000,0.002748871822456678,1.304621372871279E-4,0.08549880894999927
135250,0.0027346192072301473,1.2224392655559008E-4,0.08512089365861406
135500,0.0027420912573755543,1.158693856644312E-4,0.08541897435898171
135750,0.002734919779516915,1.0959039617225445E-4,0.0852608328698047
136000,0.0027339617992733576,1.0418417252529402E-4,0.08529613440378316
136250,0.0028779536937809038,1.0456631911665725E-4,0.08985702569377114
136500,0.002725893949111597,9.465148429776561E-5,0.08517417305770512
136750,0.002736615023461301,9.100454282525432E-5,0.08557419355653748
137000,0.002711182001541131,8.651270154464112E-5,0.08484325590783114
137250,0.002733277823151566,8.383939215931543E-5,0.08559953123538831
137500,0.0027779976296521776,8.204447054050211E-5,0.08706585038282148
137750,0.002813274237404793,8.011950507952983E-5,0.088238034350325
138000,0.0030498554487968905,8.387286914525209E-5,0.09573047370945907
138250,0.002695894216525989,7.168450193420801E-5,0.08468381470860711
138500,0.0027070291608325293,6.968204993030657E-5,0.0850974476895725
138750,0.0026704997114418635,6.66218300431105E-5,0.08401205193521524
139000,0.0026816300099210583,6.490495534486764E-5,0.08442533536162608
139250,0.0026669062626763266,-6.648837980503888E-5,0.08402451131195918
139500,0.002780443989457016,-7.191004279945332E-5,0.08766699694034018
139750,0.0026604736058876643,-7.146897347937574E-5,0.08394679096989403
140000,0.0026600129605769437,-7.432114826355417E-5,0.083994624819795
140250,0.002656921040330897,-7.732325573532482E-5,0.08395922513123265
140500,0.0026767581435529347,-8.12695138728396E-5,0.0846487159329677
140750,0.0026609561590288286,-8.442780557081112E-5,0.08421120225659509
141000,0.00264987816487692,-8.802596863638106E-5,0.0839224978487512
141250,0.0027543815132845943,-9.59906109602161E-5,0.08729640894576474
141500,0.0026569058994002828,-9.73573704196944E-5,0.08426897086959777
141750,0.0026440714726737413,-1.0212234565308575E-4,0.08392346117389596
142000,0.0026367181997729544,-1.0763356234943966E-4,0.08375139322225329
142250,0.0026338708983255693,-1.1398045311452657E-4,0.08372215228978543
142500,0.0026314042827025536,-1.211292466775758E-4,0.08370482772708139
142750,0.0027233188271428136,-1.3385900210629255E-4,0.08669177618044684
143000,0.0026270464640744434,-1.384821097413108E-4,0.08368798384428115
143250,0.002624783411656616,-1.4912907926086384E-4,0.0836766374797323
143500,0.0026236299534298465,-1.6159322993481614E-4,0.08370052522101756
143750,0.0026200913141125118,-1.761280005557159E-4,0.08364815125828874
144000,0.0026180291786093075,-1.9362877155172415E-4,0.08364272667856265
144250,0.002615606799360162,-2.1491540506724633E-4,0.08362562988926105
144500,0.0026947509222838904,-2.4894612470838554E-4,0.08621806770170005
144750,0.002935268610878569,-3.095118772717722E-4,0.09398091885608902
145000,0.0026092852113241694,-3.202719352596748E-4,0.08360361182607075
145250,0.002660538598184972,-3.9037942664373515E-4,0.08530690276797903
145500,0.002604315288183961,-4.745450290505344E-4,0.08356391295552028
145750,0.002602290143095226,-6.247465742271846E-4,0.08355856969024965
146000,0.0026816513294347934,-9.418491268504565E-4,0.08616822385895753
146250,0.0025977174495021545,-0.001693870332238285,0.08353063308849913
146500,0.0025953509484666747,-0.011562406645861273,0.08351384224924488
146750,0.002596014877522348,0.0024032531689051908,0.08359446905466367
147000,0.0025705877593569315,0.001079876258464298,0.0828343141335574
147250,0.0025674066151088358,6.983718265049318E-4,0.08279030193947264
147500,0.002590362142010318,5.214390552379999E-4,0.08358950398562845
147750,0.002695935426330507,4.310185385631379E-4,0.08705760045874382
148000,0.0025735405324804972,3.414292994893881E-4,0.08316367150302921
148250,0.00259315422556158,2.9414218287043267E-4,0.08385634252774914
148500,0.0025946469860629166,2.571467325531276E-4,0.08396344914128248
148750,0.0025804391054699135,2.2715066677865648E-4,0.08356213479132532
149000,0.0025749906469241398,2.0394855417688843E-4,0.08344397519169934
149250,0.0027036441715656907,1.946870666198658E-4,0.08767419363803165
149500,0.0025829987606054666,1.7055825228744467E-4,0.08382023305777238
149750,0.0025753424932300865,1.570573704138306E-4,0.0836299009678969
150000,0.0025771691848629976,1.4604499387570872E-4,0.08374732538031988
150250,0.002578466300647016,1.364901368175241E-4,0.08384755629106541
150500,0.0025660495769690797,1.2746152520008448E-4,0.08350153033727277
150750,0.002706428840354578,1.26654437076475E-4,0.08813044370056933
151000,0.0028900756439083214,1.278726170962688E-4,0.0941755178672973
151250,0.0025879576931637114,1.086018222020306E-4,0.08438882804119384
151500,0.002586811558398499,1.0324800601526917E-4,0.084409449275279
151750,0.0025887107586190883,9.852397399317326E-5,0.08452940450659062
152000,0.002590595339015014,9.423240706985631E-5,0.08464891293568688
152250,0.002575800633475154,8.973590492127255E-5,0.08422307528675993
152500,0.00257215596958964,8.598789572451431E-5,0.0841613539857092
152750,0.002571706612514006,8.264404887863927E-5,0.08420403883037057
153000,0.002719300267647518,8.413973188781888E-5,0.08909724552670005
153250,0.0025679654050709878,7.66190910485159E-5,0.08419599193065193
153500,0.002564022335155115,7.387132378063739E-5,0.08412376795095923
153750,0.002573031537701074,-7.280095511699281E-5,0.08447655880990133
154000,0.0025714017386171107,-7.56644825644726E-5,0.08448016637247344
154250,0.0025588803157805626,-7.842199780119329E-5,0.08412557673956074
154500,0.0025673273410513927,-8.207717094922614E-5,0.08446020165407765
154750,0.0025596301286237117,-8.551008148714551E-5,0.08426367635217058
155000,0.0025668774055883667,-8.977513812991656E-5,0.08455906543824454
155250,0.002572597076883621,-9.438885796874908E-5,0.08480436648763323
155500,0.002569037477434499,-9.910391355013836E-5,0.08474377698633194
155750,0.002564155987924951,-1.0425791932931253E-4,0.08463934478093602
156000,0.0026694771009282293,-1.1471583682033768E-4,0.0881747155949945
156250,0.16947067145630235,-0.007720541658864416,5.601469529983536
156500,0.003201988561922695,-1.5517155028940246E-4,0.10590496201078443
156750,0.003191914339068718,-1.6517943800326633E-4,0.10564195056897363
157000,0.0033183587336231835,-1.8418032167657507E-4,0.10989975302269828
157250,0.0030998870716715823,-1.8546569249479618E-4,0.10273229809780685
157500,0.002523762777447856,-1.6371686140328093E-4,0.0836945078024821
157750,0.0025225538629502103,-1.786397948048261E-4,0.08370968886327367
158000,0.002519753680657083,-1.9638776177688201E-4,0.08367192708438848
158250,0.0026237085512036797,-2.2727483005932913E-4,0.08718127830830963
158500,0.0029927682603922254,-2.9163601078283265E-4,0.09950988996123415
158750,0.0025248426351008233,-2.8104259008456824E-4,0.08400643293598263
159000,0.0025800879911982207,-3.346537159320144E-4,0.0859008334553782
159250,0.0025216155657134145,-3.9157829231282137E-4,0.08400902192370656
159500,0.002522439693797808,-4.8756837791474737E-4,0.08409140271906691
159750,0.002624429854107191,-6.709743887109795E-4,0.08754857681982833
160000,0.0025146875,-9.477998887374566E-4,0.08394233096860479
160250,0.002545905703268315,-0.001819898348670683,0.08503970835898916
160500,0.002541685919164293,-0.017106429960258646,0.08495390461204234
160750,0.002532624755279187,0.0023068392245173897,0.08470594480779775
161000,0.0026437542423553687,0.0011295850880508763,0.0884800331080636
161250,0.002526583841767773,7.059065444285066E-4,0.0846132997080543
161500,0.0025253417781407037,5.245702697306401E-4,0.08462630441904243
161750,0.0025193509583260787,4.1675108522195176E-4,0.08447997021319788
162000,0.00251810700429143,3.462490667154701E-4,0.08449260606229306
162250,0.0025136663767170607,2.958620781616031E-4,0.08439781055681336
162500,0.002597325506831745,2.6732816314108576E-4,0.08726267506067004
162750,0.002509859194799433,2.295896859067644E-4,0.08437808719140777
163000,0.00251791521304338,2.0733331192515744E-4,0.0847030748675536
163250,0.002628567982876988,1.9685300329764317E-4,0.08848193792358197
163500,0.002487617769687438,1.7087707956969447E-4,0.08379073175032654
163750,0.0024805648886884876,1.5740352100711776E-4,0.08360638185040452
164000,0.0025587617020523057,1.5089732710735852E-4,0.08629681526423813
164250,0.00272553041757791,1.5015823713597287E-4,0.09197962530228078
164500,0.0025100834884703937,1.2977681431845548E-4,0.08476255388580849
164750,0.0024961474796015987,1.2159456507668132E-4,0.08434531420533645
165000,0.002496295437060868,1.1497418508969413E-4,0.08440363388914013
165250,0.0025766757826729816,1.1255992068102876E-4,0.08717640832042756
165500,0.0024910810417384556,1.0350235479335474E-4,0.08433360778333186
165750,0.0024921157997043345,9.873426604565567E-5,0.08442173289173746
166000,0.002492993787962112,9.439612386057759E-5,0.08450454272406994
166250,0.0024844221633121945,9.009453738946413E-5,0.08426683192115791
166500,0.002483685992634817,8.642491553713594E-5,0.08429464172957635
166750,0.002580904044407394,8.632653660188859E-5,0.08764895598512479
167000,0.0024844089630719404,8.000674882289711E-5,0.08442463362253165
167250,0.002474015983340061,-8.088103751445675E-5,0.08412390170330047
167500,0.0024818996134664804,-8.47090938560987E-5,0.08444453115604618
167750,0.002472263571895487,-8.825180210191323E-5,0.08416898725656295
168000,0.002480412685410855,-9.278720347035092E-5,0.08449886876791196
168250,0.0025530017419684373,-1.00296089407367E-4,0.08702565226972615
168500,0.0024829707343444994,-1.0268331016878213E-4,0.08469087276191323
168750,0.0024626111081946177,-1.0748651216825192E-4,0.0840483673321725
169000,0.002457854043014804,-1.1355451848989951E-4,0.08393780064579154
169250,0.002455555512727526,-1.204748923965772E-4,0.08391100299453379
169500,0.0025114714963447027,-1.3132801248116972E-4,0.08587459065287552
169750,0.0027116783430332298,-1.5175538061364919E-4,0.09277724717136385
170000,0.002457599221691689,-1.4789172236585215E-4,0.08413580754807944
170250,0.0024598751049664954,-1.6004318617190714E-4,0.08426533969190886
170500,0.0024663982420673686,-1.745966022125673E-4,0.08454050712007709
170750,0.0024564482078470447,-1.9062732725753492E-4,0.08425091054955597
171000,0.0025332273037467134,-2.1745119012870606E-4,0.08693729332108288
171250,0.0024514833582306955,-2.353399927737496E-4,0.08418321088211339
171500,0.0024521793419994744,-2.6690325795333087E-4,0.08425835369961204
171750,0.0024437363400804098,-3.0693024350441625E-4,0.08401927144537484
172000,0.0024433169033744513,-3.6252181162846667E-4,0.08405582414426703
172250,0.002504303530678522,-4.5357515063037445E-4,0.08620610985005688
172500,0.0024543360471422212,-5.699448626316195E-4,0.08453718905397654
172750,0.0024437177365256462,-7.896185031061718E-4,0.08422230812710135
173000,0.00250568557055585,-0.0013279706593168831,0.08641012200056293
173250,0.002442576233638415,-0.003579457660344218,0.08428450671360628
173500,0.0025060700823055795,0.004832315374655326,0.08652747673533662
173750,0.0024312118823281302,0.0014166705044212702,0.0839932666659358
174000,0.002461658278057287,8.458595216655173E-4,0.08509614647595032
174250,0.002443851774946946,5.959272822281705E-4,0.08453121060376752
174500,0.0024310566470455534,4.5971384459178534E-4,0.08413894023905785
174750,0.002416122407617079,3.7331472092594706E-4,0.0836720208206249
175000,0.00273181450949469,3.5697906695742783E-4,0.09466109711780424
175250,0.0024138317642192226,2.733750283586648E-4,0.08369238839870202
175500,0.002411260111485483,2.4104021645063366E-4,0.0836529576770383
175750,0.0024342118959033185,2.178450957951672E-4,0.08449938200764427
176000,0.002412504133839735,1.9548325840682706E-4,0.08379551437635915
176250,0.0025030570213362465,1.853413276752335E-4,0.08699226557072354
176500,0.002410216699467854,1.6434341429372507E-4,0.08381520740880756
176750,0.002411429867875308,1.5239947811560334E-4,0.08390693277329334
177000,0.002411962844320449,1.4207078798943604E-4,0.08397498670681806
177250,0.0024103458877990334,1.32962108036066E-4,0.08396812668477413
177500,0.002492442065022561,1.2930469976318656E-4,0.08687915294692826
177750,0.0024159287111857604,1.1831079798742753E-4,0.08426159536373674
178000,0.0024172323855000018,1.1210891607786296E-4,0.08435652303003369
178250,0.0024017842810963893,1.0580747350094413E-4,0.08386651900833857
178500,0.002413580449793728,1.0126405220367624E-4,0.08432772819376372
178750,0.0024052239559458804,9.63386823273187E-5,0.08408485781241523
179000,0.002469232929586627,9.462466486068966E-5,0.08637292695502816
179250,0.0024121522245873096,8.861494801400638E-5,0.08442542278980192
179500,0.002389086945591175,-8.492170498213244E-5,0.08366678806491593
179750,0.002372688440969845,-8.821833872515495E-5,0.08314078474030125
180000,0.0023788905358918533,-9.270114978939883E-5,0.08340647781267604
180250,0.0026568509492560875,-1.0874612197754482E-4,0.09320604681497689
180500,0.0023872690750306835,-1.0287788517873582E-4,0.08379719878974523
180750,0.0023925983386119134,-1.0884597837505929E-4,0.08403279622064891
181000,0.002388032595980054,-1.1502194710573181E-4,0.08392083898406046
181250,0.0023878884998130598,-1.2217408056286444E-4,0.08396413505663562
181500,0.0023567034149073463,-1.285583741735509E-4,0.08291528054180197
181750,0.002350551972947909,-1.3728296744747905E-4,0.08274638550580143
182000,0.0024066296476144854,-1.5121323804360504E-4,0.08476911118138308
182250,0.002345512575132358,-1.594250434569308E-4,0.08266372837180136
182500,0.0023610886987247906,-1.7473377551331445E-4,0.08326031452482154
182750,0.0023629015013672964,-1.9185681759376655E-4,0.08337187127670911
183000,0.0023611268791284197,-2.122796086550765E-4,0.08335681437823239
183250,0.0023596111721982255,-2.375586919486064E-4,0.08335079515721955
183500,0.002441043995692046,-2.7910290403633417E-4,0.08627641648862773
183750,0.002355572798838955,-3.114781208494416E-4,0.08330285361030854
184000,0.002348366388686714,-3.679489428925136E-4,0.08309516042941241
184250,0.0023334604880068176,-4.4828714613896195E-4,0.08261454657662921
184500,0.002331886515956966,-5.784248145146868E-4,0.08260557379602392
184750,0.002381555948540236,-8.324827881806531E-4,0.08441279319011688
185000,0.002952061658478178,-0.0017433786937362935,0.10469311493235144
185250,0.002376046809418074,-0.004491881471176835,0.08431261874468826
185500,0.0023343338363785633,0.0036922188536691906,0.08287911707738572
185750,0.0023328705014651254,0.001303060394602634,0.08287375600090707
186000,0.0023961089557543534,8.135472457923257E-4,0.08516808261976147
186250,0.0023252244408126007,5.675259777197256E-4,0.08269491053403667
186500,0.002528642803777685,4.8202223223052E-4,0.08997972486950621
186750,0.002360252501913052,3.6927314598767164E-4,0.08403468858341712
187000,0.0023502034753061602,3.1193495539203755E-4,0.08372366385756844
187250,0.0024201643209861958,2.790171695470468E-4,0.08626406697285742
187500,0.00235016970376688,2.3955707906096217E-4,0.08381587721182991
187750,0.0023406832229723898,2.1387716355867573E-4,0.0835240206914656
188000,0.0023485289157586407,1.9450113036611794E-4,0.08385057094053595
188250,0.002337975353990123,1.7708961000976653E-4,0.0835201158160039
188500,0.002414337218867029,1.6851858404420502E-4,0.08629583209755487
188750,0.0023351547084778596,1.5115752468157118E-4,0.08351182379610439
189000,0.002328088903820087,1.405240517349717E-4,0.08330517395866929
189250,0.002458544834726836,1.3903465092444286E-4,0.08802181922269922
189500,0.0023285787779008626,1.2388813862184556E-4,0.0834147061504039
189750,0.0025445318788466626,1.2782891584063876E-4,0.09120082275267401
190000,0.002323256913370252,1.105638350360413E-4,0.08331572143521611
190250,0.002324101892136071,1.0508225584645666E-4,0.08339181714712549
190500,0.0023239783819694357,1.0009263699686426E-4,0.08343314237581625
190750,0.002317238504526804,9.529405684856359E-5,0.08323676440523418
191000,0.002394392749304681,9.422175793164962E-5,0.08605527011370949
191250,0.0023210939839512254,-9.34156045468675E-5,0.0834664867039904
191500,0.0022922070818955508,-9.689548345934661E-5,0.08247271211159055
191750,0.002292727768722207,-1.0203890363233522E-4,0.08253642094085217
192000,0.0023751285034870288,-1.1158729433716696E-4,0.08554934020864327
192250,0.0022918443525039977,-1.1400040085371034E-4,0.08259443399763855
192500,0.002305141260356043,-1.217988114307811E-4,0.08311875181659525
192750,0.0023084572455032903,-1.3004752455139488E-4,0.08328346962353296
193000,0.002311639505356817,-1.3943174949033996E-4,0.08344345686691544
193250,0.0023562411442352806,-1.529015355267898E-4,0.08509946326639548
193500,0.0023130240405675596,-1.6238119532591832E-4,0.08358374759105833
193750,0.002301630522722196,-1.7594335387331788E-4,0.0832169146978436
194000,0.0022741280076577484,-1.9075185980314724E-4,0.08226685986976243
194250,0.002282354065589573,-2.1201263963370535E-4,0.08260888248677016
194500,0.0023228379968076285,-2.4167460871492053E-4,0.08411938136983355
194750,0.003126449851220299,-3.695283312874547E-4,0.1132822170581744
195000,0.0022808124051897295,-3.118917475704967E-4,0.08268613075397949
195250,0.002269362857728143,-3.679273046153422E-4,0.08231511378281214
195500,0.0022711425964609395,-4.5187579830930686E-4,0.08242373435580751
195750,0.002315519029648656,-5.957049524403828E-4,0.08407912645226473
196000,0.0022634947348165865,-8.2281248257268E-4,0.08223391861358356
196250,0.002279875142048007,-0.0014093112979170464,0.08287316605667512
196500,0.002278510517601833,-0.004674759061594232,0.08286764281468564
196750,0.002276919160832889,0.0035574875741261106,0.08285378460288748
197000,0.002332617528066814,0.001321882612722738,0.08492562992302821
197250,0.0023055940889964884,7.987919298333702E-4,0.08398627265698282
197500,0.002303143231233365,5.750313098487811E-4,0.08394142417088693
197750,0.00225467764447674,4.402531151986333E-4,0.08221848821283989
198000,0.0022570940176673457,3.620281276666942E-4,0.08235008175957169
198250,0.002256779672790979,3.0725210090944426E-4,0.08238205448981602
198500,0.0022538857620995906,2.6664639192718065E-4,0.08231976939160233
198750,0.0022498602046440055,2.353998828675689E-4,0.08221598867220607
199000,0.002246860969322273,2.10780084390149E-4,0.08214954678277889
199250,0.002310544467372113,1.9648960825839073E-4,0.08452228762958884
199500,0.002398001911668555,1.8653140981528976E-4,0.08776757430616403
199750,0.002249452260883541,1.6125498667917537E-4,0.08237372958845812
200000,0.002242440771235664,1.4909005013457517E-4,0.08215992392665633
200250,0.0022393586958187493,1.3883768700008418E-4,0.08208986290072316
200500,0.002988694193551796,1.7360873690264685E-4,0.10961598418795028
200750,0.0022510096247329073,1.230179901260865E-4,0.08260303848144586
201000,0.0022556888927425817,1.1640076693233918E-4,0.08281783210040412
201250,0.002253702318761879,1.1017096508719314E-4,0.08278790984253592
201500,0.0022524944319902477,1.0461379298735512E-4,0.0827865008420607
201750,0.002248639992258226,9.947973732834507E-5,0.08268769575522655
202000,0.0022520669764683732,-9.528945175316931E-5,0.08285660724268269
202250,0.0022270034658020627,-9.907021604496731E-5,0.08197687288493287
202500,0.0022256241426611796,-1.043571081407827E-4,0.08196842987858985
202750,0.002272443422117217,-1.1262082513770646E-4,0.0837359471619968
203000,0.002222752900006759,-1.167933349180078E-4,0.08194714681272745
203250,0.002221501499903978,-1.2418931180513607E-4,0.08194317459634781
203500,0.002220121475148964,-1.3256534168060036E-4,0.0819343786211849
203750,0.0022187657649740643,-1.4214162245655413E-4,0.08192639885566222
204000,0.0022491036561931308,-1.5538367067140658E-4,0.08308920323700295
204250,0.00236185503151656,-1.770202568757008E-4,0.08729930887539245
204500,0.0022148865007106766,-1.8135721271329565E-4,0.08190892415199012
204750,0.002223470412554334,-2.0056265418619143E-4,0.0822683923207192
205000,0.002223067423442325,-2.231491661657328E-4,0.08229547081672339
205250,0.0022700891408296243,-2.567659825177264E-4,0.08407900988684587
205500,0.0022156030464902704,-2.8689659835154553E-4,0.0821027575981405
205750,0.0022142448527725797,-3.351386546378081E-4,0.08209416360843726
206000,0.0022194133796998297,-4.039729870149287E-4,0.08232759391186367
206250,0.002283278743734058,-5.208586259590172E-4,0.08473961331597629
206500,0.002214447860595411,-6.759417058504674E-4,0.08222673804502033
206750,0.0022179850317147537,-0.0010215547013122208,0.08239977204445594
207000,0.0022057922631761803,-0.0020635133803555594,0.08198823618297849
207250,0.002205299902853092,0.07200800127355911,0.08201133228346175
207500,0.0022559068103712456,0.00200071234855087,0.08393563461297462
207750,0.002213606642203697,9.962947777726972E-4,0.08240326638090635
208000,0.0022060328329372835,6.657715480029972E-4,0.08216265137636033
208250,0.002194695767091697,4.985067265304959E-4,0.08178149344994927
208500,0.002193270535909096,3.9957744794911007E-4,0.08176941588900533
208750,0.002511110312084648,3.820449771741286E-4,0.09366604987791217
209000,0.0021978487264574216,2.8714786752586096E-4,0.08202224985930771
209250,0.0022304869126224445,2.5541652309705895E-4,0.08328192791074161
209500,0.0021880246618798073,2.2306625728393286E-4,0.08173729458129186
209750,0.002231260473978714,2.05033618377318E-4,0.08339404103582898
210000,0.0021934015367149175,1.8349564311728254E-4,0.0820199191742315
210250,0.0021936396886216205,1.6845767250856655E-4,0.08206966900404414
210500,0.002183623887416773,1.550004107080919E-4,0.08173558283963915
210750,0.0021897654186871125,1.4452657872161365E-4,0.08200618497694012
211000,0.002180200159467865,1.344786887903361E-4,0.08168848075544571
211250,0.00217890593540757,1.2616215615490094E-4,0.0816804495733462
211500,0.0022371408778002998,1.2207046041611756E-4,0.08390501242735811
211750,0.0021764270145458397,1.1230204124091897E-4,0.08166827182923606
212000,0.0021750370486091335,1.0645696304654225E-4,0.08165642319807691
212250,0.002173854257512066,1.012050364714728E-4,0.08165227789445116
212500,0.002172979635354313,-1.0192539415870555E-4,0.0816596428374835
212750,0.002373266384065057,-1.1749791313434225E-4,0.08923022725610463
213000,0.0021828296072756376,-1.1440360128418997E-4,0.08211051794501499
213250,0.0021513714857183145,-1.1975731382154126E-4,0.08096690940839864
213500,0.0021555005825194973,-1.2791220306575233E-4,0.08116209537546265
213750,0.002227208408008161,-1.4149083782604563E-4,0.08390322818377255
214000,0.0021622945867250712,-1.4776615458075466E-4,0.08149765950314038
214250,0.0021543767387434995,-1.5925278951926808E-4,0.08123892070650467
214500,0.002156047110139351,-1.73518868088019E-4,0.08134160067932882
214750,0.002153097207610207,-1.901119943671393E-4,0.08126992101912157
215000,0.0021942815787000334,-2.1453742995411904E-4,0.08286479233718265
215250,0.0021581063280463834,-2.3629564319733285E-4,0.08153832292521025
215500,0.0021397577565051267,-2.661146109159234E-4,0.08088435968883528
215750,0.002145619220494406,-3.0868054305196617E-4,0.0811452978324852
216000,0.0022029585056938536,-3.7569635740305194E-4,0.08335421189180751
216250,0.0021493194704185242,-4.4975032094494196E-4,0.08136403742670893
216500,0.0021390459591318356,-5.786402746263049E-4,0.08101429928508763
216750,0.0021394092397003924,-8.175243658159531E-4,0.08106721229089367
217000,0.0021324486113398562,-0.0013849887268239907,0.08084245909347505
217250,0.0024921882324794287,-0.005360493393100555,0.09452596388582532
217500,0.0022195440560310907,0.0036542920873035927,0.08422541092289706
217750,0.002121145614408367,0.0012646823263282462,0.0805301876098727
218000,0.0021100311984704975,7.687936598338235E-4,0.08014671511291188
218250,0.002152699252117925,5.65080922605452E-4,0.08180664798356337
218500,0.002107296489752479,4.325277038787247E-4,0.08011964834036914
218750,0.002106617251451788,3.5511962550510836E-4,0.08013217772643727
219000,0.0021047673906472407,3.0111965643898604E-4,0.08010010779569395
219250,0.002140520939704322,2.660662085279786E-4,0.08149968425891511
219500,0.0021829571610336145,2.3993978412435173E-4,0.08315509757415791
219750,0.0021015731674747995,2.0708378958119816E-4,0.08009311154877762
220000,0.0021293906093099216,1.901831885186403E-4,0.08119190675179795
220250,0.0020987744095889564,1.7143684728842179E-4,0.08006260016181965
220500,0.0021267780725936773,1.6008101204610252E-4,0.08116941157474762
220750,0.0021039023135129547,1.4685223327203924E-4,0.08033445618061417
221000,0.0020789460689447908,1.3530095632378964E-4,0.07941916998015802
221250,0.0020836006275017547,1.2703566361163432E-4,0.07963467370779628
221500,0.002106732106253268,1.2082846756569764E-4,0.0805568388166841
221750,0.0022392613640852517,1.2125456482755651E-4,0.08566492453302252
222000,0.002088156003297223,1.0710224159450702E-4,0.07992195733318663
222250,0.0020848245544927754,-1.018584337019561E-4,0.07983206760775587
222500,0.0020802637046452906,-1.0737413092215471E-4,0.07969493540362056
222750,0.0021293641125179528,-1.164696944887221E-4,0.0816143455900945
223000,0.0020806781393694594,-1.2101462835387532E-4,0.07978577946804594
223250,0.0020811657788141723,-1.292078745890724E-4,0.07984193518010789
223500,0.002075308817677239,-1.38141529439109E-4,0.0796545660770667
223750,0.002123891962138781,-1.523437049213188E-4,0.08155746310208542
224000,0.00207619311393185,-1.614174105131386E-4,0.07976312340046582
224250,0.0020724396842298314,-1.758466462300392E-4,0.07965612967417564
224500,0.00207433747684774,-1.93661769839219E-4,0.07976628910682629
224750,0.002113486851418489,-2.1926009921519976E-4,0.08130962833340764
225000,0.002070893654667897,-2.4165555982638551E-4,0.07970809919582998
225250,0.0020708144349142975,-2.760194074484484E-4,0.07974213283085019
225500,0.002066717985237747,-3.210380438394037E-4,0.07962137451443073
225750,0.002069243283251663,-3.849638449416439E-4,0.07975567111403171
226000,0.002248900397811903,-5.211735636265045E-4,0.08672046326923159
226250,0.0020641625087099618,-6.336988604819902E-4,0.07963360615296564
226500,0.0020461906819662333,-9.292773629549398E-4,0.07897679590245177
226750,0.0020441875733345056,-0.001779353520686984,0.07893595071747903
227000,0.002086755690354219,-0.021276256764991584,0.08061691621615437
227250,0.0020431679515257573,0.002149872388843322,0.07896941125790076
227500,0.002040989841793112,0.0010222788841455484,0.0789215700532926
